# Neutrino-Ar40 nc cross section (10^-38 cm^2/GeV, natural abundance) # 
# log(energy in GeV)  nu_e      nu_mu      nu_tau      nu_e_bar      nu_mu_bar    nu_tau_bar # 

-3.7004940367531356   190494.46910963836   190494.46910963836   190494.46910963836   190494.46910963836   190494.46910963836   190494.46910963836
-3.696678621599016   191837.02666444122   191837.02666444122   191837.02666444122   191837.02666444122   191837.02666444122   191837.02666444122
-3.6928777085237696   193179.58421924405   193179.58421924405   193179.58421924405   193179.58421924405   193179.58421924405   193179.58421924405
-3.6890911877022843   194522.1417740469   194522.1417740469   194522.1417740469   194522.1417740469   194522.1417740469   194522.1417740469
-3.6853189505523125   195864.6993288498   195864.6993288498   195864.6993288498   195864.6993288498   195864.6993288498   195864.6993288498
-3.681560889715788   197207.2568836526   197207.2568836526   197207.2568836526   197207.2568836526   197207.2568836526   197207.2568836526
-3.6778168990404896   198549.81443845548   198549.81443845548   198549.81443845548   198549.81443845548   198549.81443845548   198549.81443845548
-3.6740868735620533   199892.37199325828   199892.37199325828   199892.37199325828   199892.37199325828   199892.37199325828   199892.37199325828
-3.6703707094863134   201234.92954806116   201234.92954806116   201234.92954806116   201234.92954806116   201234.92954806116   201234.92954806116
-3.6666683041719716   202577.48710286402   202577.48710286402   202577.48710286402   202577.48710286402   202577.48710286402   202577.48710286402
-3.6629795561135876   203736.48355688126   203736.48355688126   203736.48355688126   203736.48355688126   203736.48355688126   203736.48355688126
-3.659304364924881   204810.12409903327   204810.12409903327   204810.12409903327   204810.12409903327   204810.12409903327   204810.12409903327
-3.6556426313223382   205883.76464118523   205883.76464118523   205883.76464118523   205883.76464118523   205883.76464118523   205883.76464118523
-3.651994257109119   206957.40518333722   206957.40518333722   206957.40518333722   206957.40518333722   206957.40518333722   206957.40518333722
-3.6483591451592576   208031.04572548918   208031.04572548918   208031.04572548918   208031.04572548918   208031.04572548918   208031.04572548918
-3.6447371994021447   209104.68626764117   209104.68626764117   209104.68626764117   209104.68626764117   209104.68626764117   209104.68626764117
-3.6411283248072968   210178.3268097932   210178.3268097932   210178.3268097932   210178.3268097932   210178.3268097932   210178.3268097932
-3.637532427369392   211251.96735194515   211251.96735194515   211251.96735194515   211251.96735194515   211251.96735194515   211251.96735194515
-3.6339494140935793   212325.60789409713   212325.60789409713   212325.60789409713   212325.60789409713   212325.60789409713   212325.60789409713
-3.630379192981047   213399.2484362491   213399.2484362491   213399.2484362491   213399.2484362491   213399.2484362491   213399.2484362491
-3.6268216730148493   214472.88897840108   214472.88897840108   214472.88897840108   214472.88897840108   214472.88897840108   214472.88897840108
-3.6232767641459844   215546.5295205531   215546.5295205531   215546.5295205531   215546.5295205531   215546.5295205531   215546.5295205531
-3.6197443772797167   216610.30614301676   216610.30614301676   216610.30614301676   216610.30614301676   216610.30614301676   216610.30614301676
-3.6162244242621413   217569.48615175596   217569.48615175596   217569.48615175596   217569.48615175596   217569.48615175596   217569.48615175596
-3.6127168178669846   218528.66616049517   218528.66616049517   218528.66616049517   218528.66616049517   218528.66616049517   218528.66616049517
-3.6092214717826323   219487.84616923437   219487.84616923437   219487.84616923437   219487.84616923437   219487.84616923437   219487.84616923437
-3.6057383005993895   220447.0261779736   220447.0261779736   220447.0261779736   220447.0261779736   220447.0261779736   220447.0261779736
-3.6022672197969534   221406.2061867128   221406.2061867128   221406.2061867128   221406.2061867128   221406.2061867128   221406.2061867128
-3.5988081457321117   222365.386195452   222365.386195452   222365.386195452   222365.386195452   222365.386195452   222365.386195452
-3.595360995626646   223324.56620419121   223324.56620419121   223324.56620419121   223324.56620419121   223324.56620419121   223324.56620419121
-3.5919256875554457   224283.74621293042   224283.74621293042   224283.74621293042   224283.74621293042   224283.74621293042   224283.74621293042
-3.5885021404348283   225242.92622166962   225242.92622166962   225242.92622166962   225242.92622166962   225242.92622166962   225242.92622166962
-3.5850902740110513   226202.10623040886   226202.10623040886   226202.10623040886   226202.10623040886   226202.10623040886   226202.10623040886
-3.5816900088490287   227161.28623914806   227161.28623914806   227161.28623914806   227161.28623914806   227161.28623914806   227161.28623914806
-3.5783012663212306   228120.46624788726   228120.46624788726   228120.46624788726   228120.46624788726   228120.46624788726   228120.46624788726
-3.5749239685967753   229506.74589728584   229506.74589728584   229506.74589728584   229506.74589728584   229506.74589728584   229506.74589728584
-3.5715580386307044   230898.65620976634   230898.65620976634   230898.65620976634   230898.65620976634   230898.65620976634   230898.65620976634
-3.568203400153434   232290.56652224687   232290.56652224687   232290.56652224687   232290.56652224687   232290.56652224687   232290.56652224687
